GAGA-ID	Species	Description	Download	Output name	Tissue	Caste	Note	SRA accession	Bioproject	BioSample	Assay Type	AvgSpotLen	Bases	Bytes	Center Name	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	Sample Name	SRA Study	GEO_Accession	source_name	genotype/variation	social_status	Strain	BIOME	Collection_date	dev_stage	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	health_state	Isolate	Library Name	sex	tissue_type																												
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309507	PRJNA377627	SAMN06470399	RNA-Seq	202	808.00 M	514.38 Mb	GEO	SRX2609778	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517935	SRP101287	whole body	Slavemaker - During raid		GSM2517935	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309510	PRJNA377627	SAMN06470399	RNA-Seq	202	808.00 M	532.24 Mb	GEO	SRX2609778	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517935	SRP101287	whole body	Slavemaker - During raid		GSM2517935	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309512	PRJNA377627	SAMN06470399	RNA-Seq	202	563.55 M	369.94 Mb	GEO	SRX2609778	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517935	SRP101287	whole body	Slavemaker - During raid		GSM2517935	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309511	PRJNA377627	SAMN06470399	RNA-Seq	202	808.00 M	528.36 Mb	GEO	SRX2609778	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517935	SRP101287	whole body	Slavemaker - During raid		GSM2517935	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309509	PRJNA377627	SAMN06470399	RNA-Seq	202	781.13 M	480.86 Mb	GEO	SRX2609778	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517935	SRP101287	whole body	Slavemaker - During raid		GSM2517935	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309508	PRJNA377627	SAMN06470399	RNA-Seq	202	287.11 M	180.66 Mb	GEO	SRX2609778	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517935	SRP101287	whole body	Slavemaker - During raid		GSM2517935	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309502	PRJNA377627	SAMN06470403	RNA-Seq	202	667.16 M	410.64 Mb	GEO	SRX2609777	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517934	SRP101287	whole body	Slavemaker - During raid		GSM2517934	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309505	PRJNA377627	SAMN06470403	RNA-Seq	202	241.90 M	160.12 Mb	GEO	SRX2609777	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517934	SRP101287	whole body	Slavemaker - During raid		GSM2517934	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309501	PRJNA377627	SAMN06470403	RNA-Seq	202	420.50 M	264.27 Mb	GEO	SRX2609777	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517934	SRP101287	whole body	Slavemaker - During raid		GSM2517934	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309504	PRJNA377627	SAMN06470403	RNA-Seq	202	808.00 M	526.50 Mb	GEO	SRX2609777	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517934	SRP101287	whole body	Slavemaker - During raid		GSM2517934	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309500	PRJNA377627	SAMN06470403	RNA-Seq	202	808.00 M	518.50 Mb	GEO	SRX2609777	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517934	SRP101287	whole body	Slavemaker - During raid		GSM2517934	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309503	PRJNA377627	SAMN06470403	RNA-Seq	202	808.00 M	532.24 Mb	GEO	SRX2609777	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517934	SRP101287	whole body	Slavemaker - During raid		GSM2517934	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309490	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	499.42 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309491	PRJNA377627	SAMN06470406	RNA-Seq	202	8.71 M	6.10 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309492	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	492.97 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309493	PRJNA377627	SAMN06470406	RNA-Seq	202	130.25 M	82.54 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309495	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	531.86 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309496	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	535.72 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309497	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	526.71 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309498	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	521.80 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309499	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	527.88 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0224	Temnothorax americanus	Slavemaker - During raid			Whole	Worker		SRR5309494	PRJNA377627	SAMN06470406	RNA-Seq	202	808.00 M	535.11 Mb	GEO	SRX2609776	Illumina HiSeq 2000	cDNA	TRANSCRIPTOMIC	Temnothorax americanus	03/07/2017	GSM2517933	SRP101287	whole body	Slavemaker - During raid		GSM2517933	whole body																																								
GAGA-0223	Temnothorax longispinosus						Host of slavemaker Temnothorax americanus																																																													
GAGA-0223	Temnothorax longispinosus	Larva, Colony_A_17, forward		GAGA-0223_Tlon_larvae_rep1	Whole	Larvae	transcriptomes of different developmental stages (larvae, pupae, adults), castes (queens, workers), and sexes of two related ant species, the slavemaker Temnothorax americanus and its host T. longispinosus. Our aim was to investigate inter-species communalities and differences in group-specific transcriptomes, possibly explained by their divergent lifestyles	SRR11149993	PRJNA606685	SAMN14103449	RNA-Seq	200	4.45 G	1.52 Gb	UNIVERSITY OF REGENSBURG	SRX7786044	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABTRAAPEI-208_L5_1	SRP250461	Whole body	Temnothorax_1	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Larva, Colony_A_17, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Worker_Pupa, Colony_A_17, forward		GAGA-0223_Tlon_pupae_rep1	Whole	Pupae	ALL DATA IN ERDA	SRR11149992	PRJNA606685	SAMN14103451	RNA-Seq	200	4.53 G	1.57 Gb	UNIVERSITY OF REGENSBURG	SRX7786045	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABURAAPEI-209_L5_1	SRP250461	Whole body	Temnothorax_2	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Worker_Pupa, Colony_A_17, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Worker, Colony_A_17, forward		GAGA-0223_Tlon_worker_rep1	Whole	Worker		SRR11149981	PRJNA606685	SAMN14103453	RNA-Seq	200	4.40 G	1.51 Gb	UNIVERSITY OF REGENSBURG	SRX7786056	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABVRAAPEI-210_L5_1	SRP250461	Whole body	Temnothorax_3	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Worker, Colony_A_17, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Queen, Colony_A_17, forward		GAGA-0223_Tlon_queen_rep1	Whole	Queen		SRR11149970	PRJNA606685	SAMN14103455	RNA-Seq	200	4.43 G	1.55 Gb	UNIVERSITY OF REGENSBURG	SRX7786067	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABWRAAPEI-211_L5_1	SRP250461	Whole body	Temnothorax_4	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Queen, Colony_A_17, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Male, Colony_A_17, forward		GAGA-0223_Tlon_male_rep1	Whole	Male		SRR11149969	PRJNA606685	SAMN14103457	RNA-Seq	200	4.47 G	1.52 Gb	UNIVERSITY OF REGENSBURG	SRX7786068	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABXRAAPEI-212_L5_1	SRP250461	Whole body	Temnothorax_5	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Male, Colony_A_17, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Larva, Colony_A_72, forward		GAGA-0223_Tlon_larvae_rep2	Whole	Larvae		SRR11149968	PRJNA606685	SAMN14103459	RNA-Seq	200	4.46 G	1.52 Gb	UNIVERSITY OF REGENSBURG	SRX7786069	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABYRAAPEI-213_L5_1	SRP250461	Whole body	Temnothorax_6	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Larva, Colony_A_72, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Worker_Pupa, Colony_A_72, forward		GAGA-0223_Tlon_pupae_rep2	Whole	Pupae		SRR11149967	PRJNA606685	SAMN14103461	RNA-Seq	200	4.32 G	1.49 Gb	UNIVERSITY OF REGENSBURG	SRX7786070	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTABZRAAPEI-214_L5_1	SRP250461	Whole body	Temnothorax_7	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Worker_Pupa, Colony_A_72, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Worker, Colony_A_72, forward		GAGA-0223_Tlon_worker_rep2	Whole	Worker		SRR11149966	PRJNA606685	SAMN14103463	RNA-Seq	200	4.42 G	1.57 Gb	UNIVERSITY OF REGENSBURG	SRX7786071	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACARAAPEI-216_L5_1	SRP250461	Whole body	Temnothorax_8	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Worker, Colony_A_72, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Queen, Colony_A_72, forward		GAGA-0223_Tlon_queen_rep2	Whole	Queen		SRR11149965	PRJNA606685	SAMN14103465	RNA-Seq	200	4.32 G	1.51 Gb	UNIVERSITY OF REGENSBURG	SRX7786072	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACBRAAPEI-218_L6_1	SRP250461	Whole body	Temnothorax_9	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Queen, Colony_A_72, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Male, Colony_A_72, forward		GAGA-0223_Tlon_male_rep2	Whole	Male		SRR11149964	PRJNA606685	SAMN14103467	RNA-Seq	200	4.30 G	1.52 Gb	UNIVERSITY OF REGENSBURG	SRX7786073	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACCRAAPEI-219_L6_1	SRP250461	Whole body	Temnothorax_10	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Male, Colony_A_72, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Larva, Colony_O_817, forward		GAGA-0223_Tlon_larvae_rep3	Whole	Larvae		SRR11149991	PRJNA606685	SAMN14103469	RNA-Seq	200	4.32 G	1.51 Gb	UNIVERSITY OF REGENSBURG	SRX7786046	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACDRAAPEI-220_L6_1	SRP250461	Whole body	Temnothorax_11	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Larva, Colony_O_817, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Worker_Pupa, Colony_O_817, forward		GAGA-0223_Tlon_pupae_rep3	Whole	Pupae		SRR11149990	PRJNA606685	SAMN14103471	RNA-Seq	200	4.47 G	1.56 Gb	UNIVERSITY OF REGENSBURG	SRX7786047	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACERAAPEI-221_L6_1	SRP250461	Whole body	Temnothorax_12	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Worker_Pupa, Colony_O_817, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Worker, Colony_O_817, forward		GAGA-0223_Tlon_worker_rep3	Whole	Worker		SRR11149987	PRJNA606685	SAMN14103473	RNA-Seq	200	4.50 G	1.57 Gb	UNIVERSITY OF REGENSBURG	SRX7786048	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACFRAAPEI-222_L6_1	SRP250461	Whole body	Temnothorax_13	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Worker, Colony_O_817, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Queen, Colony_O_817, forward		GAGA-0223_Tlon_queen_rep3	Whole	Queen		SRR11149986	PRJNA606685	SAMN14103475	RNA-Seq	200	4.30 G	1.50 Gb	UNIVERSITY OF REGENSBURG	SRX7786049	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACGRAAPEI-223_L6_1	SRP250461	Whole body	Temnothorax_14	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Queen, Colony_O_817, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Male, Colony_O_817, forward		GAGA-0223_Tlon_male_rep3	Whole	Male		SRR11149988	PRJNA606685	SAMN14103477	RNA-Seq	200	4.30 G	1.49 Gb	UNIVERSITY OF REGENSBURG	SRX7786050	Illumina HiSeq 4000	unspecified	TRANSCRIPTOMIC	01/05/2020	FCHGV3MBBXX-HKANTfffTACHRAAPEI-225_L6_1	SRP250461	Whole body	Temnothorax_15	Invertebrate	2016-06	USA	North America	USA: New York, Rensselaerville, Huyck Preserve	Male, Colony_O_817, forward			not collected	Susanne Foitzik and Philip Kohlmeier																																		
GAGA-0223	Temnothorax longispinosus	Tandem following worker brain transcriptome	X	GAGA-0223_Tlon_worker_tandemfollower_rep1	Brain	Worker	Gene expression of tandem-running in Temnothorax: we elucidate the transcriptomic basis of scouting, tandem-leading, and tandem-following behavior across two species with opposing lifestyles: the slavemaking Temnothorax americanus and its primary, non-parasitic host T. longispinosus.	SRR8138688	PRJNA503093	SAMN10352304	RNA-Seq	200	4.32 G	1.50 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959578	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	A-941-Fo-1-TL	SRP167292	brain	208_L8	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Follower 1 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Tandem leading worker brain transcriptome	X	GAGA-0223_Tlon_worker_tandemleader_rep1	Brain	Worker		SRR8138687	PRJNA503093	SAMN10352305	RNA-Seq	200	4.43 G	1.55 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959579	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	A-941-Le-2-TL	SRP167292	brain	207_L8	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Leader 1 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Scouting worker brain transcriptome	X	GAGA-0223_Tlon_worker_scout_rep1	Brain	Worker		SRR8138686	PRJNA503093	SAMN10352306	RNA-Seq	200	4.39 G	1.55 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959580	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	A-941-Sc-2-TL	SRP167292	brain	227_L4	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Scout 1 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Scouting worker brain transcriptome	X	GAGA-0223_Tlon_worker_tandemfollower_rep2	Brain	Worker		SRR8138684	PRJNA503093	SAMN10352308	RNA-Seq	200	4.48 G	1.55 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959582	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	F-381-Fo-2-TL	SRP167292	brain	225_L2	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Follower 2 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Tandem leading worker brain transcriptome	X	GAGA-0223_Tlon_worker_tandemleader_rep2	Brain	Worker		SRR8138683	PRJNA503093	SAMN10352309	RNA-Seq	200	4.44 G	1.58 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959583	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	F-381-Le-1-TL	SRP167292	brain	201_L8	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Leader 2 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Tandem following worker brain transcriptome	X	GAGA-0223_Tlon_worker_scout_rep2	Brain	Worker		SRR8138692	PRJNA503093	SAMN10352310	RNA-Seq	200	4.43 G	1.56 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959574	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	F-381-Sc-1-TL	SRP167292	brain	222_L3	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Scout 2 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Tandem leading worker brain transcriptome		GAGA-0223_Tlon_worker_tandemfollower_rep3	Brain	Worker		SRR8138681	PRJNA503093	SAMN10352315	RNA-Seq	200	4.42 G	1.54 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959585	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	J-272-Fo-2TL	SRP167292	brain	205_L8	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Follower 3 Tlongi	not applicable																																					
GAGA-0223	Temnothorax longispinosus	Scouting worker brain transcriptome		GAGA-0223_Tlon_worker_tandemleader_rep3	Brain	Worker		SRR8138676	PRJNA503093	SAMN10352316	RNA-Seq	200	4.37 G	1.57 Gb	JOHANNES GUTENBERG UNIVERSITY MAINZ	SRX4959590	Illumina HiSeq 4000	RT-PCR	TRANSCRIPTOMIC	31/10/2018	J-272-Le-1-TL	SRP167292	brain	210_L4	Invertebrate	2016-06	USA	North America	USA: Rensselearville	Leader 3 Tlongi	not applicable																																					
